"SERIALNO","SPORDER","PWGTP","WGTP","AGEP","SEX","ESR","MAR","DIS","Boro","HousingStatus","EducAttain","PreTaxIncome_PU","WAGP_adj","INTP_adj","SEMP_adj","SSP_adj","SSIP_adj","RETP_adj","MRGP_adj","RNTP_adj","NYCgov_MOOP","NYCgov_MedSpending","NYCgov_MedPremiums","NYCgov_HEAP","NYCgov_WIC","NYCgov_SNAP","NYCgov_SchoolLunch","NYCgov_SchoolBreakfast","NYCgov_Nutrition","Off_Threshold","Off_Pov_Stat","NYCgov_Threshold","NYCgov_Pov_Stat","NYCgov_PovGapIndex","NYCgov_PovGap"
727566,2,89,67,56,2,6,1,2,4,8,3,261972.88,0,0,0,0,0,0,0,0,1947.063,1374.153,572.9098,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
727652,1,193,194,52,1,1,1,2,2,9,4,104789.152,84637.392,0,0,0,0,0,2518.97,0,2637.253,644.5236,1992.73,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
727665,3,37,46,78,2,6,2,2,2,8,1,102068.6644,0,302.2764,0,13602.438,0,6952.3572,0,0,7426.032,1192.524,6233.508,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
727700,2,79,76,52,2,1,1,2,2,8,4,196479.66,75569.1,0,0,0,0,0,0,0,9622.27,1475.866,8146.404,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
727776,3,59,60,18,2,1,5,2,4,3,1,26146.9086,957.2086,0,0,0,0,0,0,1209.1056,852.0996,852.0996,0,21,0,4245,0,0,4245,18774,2,32401.9996992759,2,0,0
727853,1,49,49,69,2,6,2,2,3,8,4,68415.2252,0,46248.2892,0,22166.936,0,0,0,0,4668.53,346.6519,4321.878,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
727864,2,75,73,45,1,1,1,2,2,6,4,196479.66,54409.752,0,0,0,0,0,0,3022.764,2762.836,550.0764,2212.76,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
727899,2,217,178,33,2,1,5,1,3,6,4,91700.58388,7053.116,614.62868,1108.3468,13703.1968,0,0,0,2518.97,296.8337,296.8337,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
727902,3,81,111,46,2,6,4,2,2,6,2,0,0,0,0,0,0,0,0,1309.8644,25.947,25.947,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
727968,1,291,291,74,2,6,5,2,2,6,3,40303.52,0,0,0,12091.056,0,0,0,1914.4172,1208.258,144.2653,1063.993,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
728251,3,194,156,0,2,NA,5,2,1,3,NA,69523.572,0,0,0,0,0,0,0,1410.6232,1773.737,1649.192,124.5456,21,1274.4,1433,0,0,1433,19318,2,28519.6992497817,2,0,0
728264,1,107,107,64,1,1,5,2,3,8,4,35265.58,23174.524,12091.056,0,0,0,0,0,0,3248.565,10.3788,3238.186,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
728274,1,44,43,82,2,6,1,2,2,6,1,17935.0664,0,0,0,1813.6584,3627.3168,0,0,705.3116,228.3336,228.3336,0,35,0,1354,0,0,1354,14507,2,21174.1530548727,1,0.09867786616087,2089.42016601563
728291,1,113,112,87,2,6,3,1,2,3,3,9874.3624,0,0,0,0,9874.3624,0,0,1108.3468,403.7354,403.7354,0,21,0,2328,0,0,2328,11511,1,15017.1298261508,2,0,0
728319,2,279,136,40,1,1,5,2,3,4,4,3022.764,3022.764,0,0,0,0,0,0,1108.3468,4429.547,83.0304,4346.517,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
728430,1,131,131,47,1,1,2,2,1,6,2,109021.0216,30731.434,0,0,0,0,0,0,795.99452,10491.97,669.4327,9822.538,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
728471,1,155,154,36,1,1,5,2,3,4,4,151138.2,151138.2,0,0,0,0,0,0,3022.764,3003.625,375.7126,2627.912,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
728501,3,67,47,44,1,1,5,2,4,9,1,94713.272,25189.7,0,0,0,0,0,745.61512,0,9267.708,1557.858,7709.85,0,0,0,0,0,0,25160,2,36093.9627996357,2,0,0
728573,1,385,386,35,1,1,5,2,3,6,2,61059.8328,10277.3976,0,0,0,0,0,0,1712.8996,0,0,0,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
728610,2,83,51,65,1,1,1,2,4,8,2,89675.332,15113.82,0,0,18136.584,0,0,0,0,3725.149,2879.079,846.0695,0,0,0,0,0,0,25160,2,36093.9627996357,2,0,0
728673,2,32,33,27,1,1,1,2,4,4,4,74561.512,51386.988,0,0,0,0,1813.6584,0,1511.382,2766.988,276.0761,2490.912,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
728759,1,209,209,27,2,6,5,2,2,1,3,2821.2464,0,0,0,0,0,0,0,574.32516,0,0,0,21,0,1845,0,0,1845,12486,1,15017.1298261508,1,0.548513352870941,8237.0966796875
728775,1,141,141,70,2,6,1,2,2,4,1,28413.9816,2115.9348,0,0,7657.6688,0,10881.9504,0,806.0704,6725.608,1768.547,4957.061,35,0,2279,0,0,2279,14507,2,21174.1530548727,2,0,0
728785,1,142,142,45,1,1,5,2,3,9,4,605560.388,605560.388,0,0,0,0,0,2619.7288,0,7988.563,6743.107,1245.456,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
728908,3,77,70,43,1,3,5,1,2,8,3,33048.8864,0,0,0,0,0,0,0,0,9775.045,2700.564,7074.481,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
729002,1,86,87,35,2,1,5,2,4,6,3,70531.16,70531.16,0,0,0,0,0,0,2518.97,6326.958,1199.789,5127.169,0,0,0,0,0,0,16543,2,22660.9278954915,2,0,0
729046,1,102,101,57,2,3,3,1,1,1,3,181.36584,90.68292,0,0,0,0,0,0,251.897,891.539,891.539,0,21,0,2288,0,0,2288,12486,1,15017.1298261508,1,0.498471289873123,7485.60791015625
729113,1,79,79,35,2,6,3,2,2,4,4,7053.116,0,0,7053.116,0,0,0,0,1511.382,0,0,0,35,637.2,1368,0,0,1368,16543,1,22660.9278954915,1,0.491096138954163,11128.6943359375
729182,1,43,43,28,2,1,5,2,2,6,3,75569.1,75569.1,0,0,0,0,0,0,1914.4172,1535.025,652.8265,882.1981,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
729231,1,73,73,49,2,1,1,1,4,4,4,127963.676,52394.576,0,0,0,0,0,0,1007.588,5072.12,713.0236,4359.096,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
729263,1,45,44,53,2,1,3,2,2,1,1,8060.704,8060.704,0,0,0,0,0,0,241.82112,145.9674,8.303041,137.6644,21,0,6270,585.2,0,6855.2,25160,1,36093.9627996357,1,0.046837758272886,1690.56030273438
729269,1,158,158,51,2,1,1,2,2,6,4,147107.848,61462.868,0,0,0,0,0,0,2418.2112,22730.73,5839.112,16891.62,0,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
729322,1,98,97,82,2,1,4,2,3,4,4,34681.17896,12091.056,11385.7444,926.98096,10277.3976,0,0,0,483.64224,2277.254,919.5618,1357.692,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
729338,2,140,101,62,2,1,5,2,1,8,2,54510.5108,54409.752,100.7588,0,0,0,0,0,0,3078.353,1275.555,1802.798,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
729385,2,196,226,76,2,6,1,2,4,4,1,1813.6584,0,0,0,0,0,0,0,806.0704,666.3191,666.3191,0,35,0,4284,0,0,4284,14507,1,21174.1530548727,1,0.634905397891998,13443.583984375
729388,3,93,108,3,1,NA,5,2,2,8,1,30227.64,0,0,0,0,0,0,0,0,7467.589,721.3267,6746.262,0,1274.4,0,0,0,0,19337,2,26902.7341846366,2,0,0
729499,2,50,27,24,1,6,5,2,3,8,4,0,0,0,0,0,0,0,0,0,4699.521,4699.521,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
729602,1,42,43,54,2,1,3,2,2,8,2,42318.696,42318.696,0,0,0,0,0,0,0,653.8229,114.1668,539.6561,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
729629,4,106,97,10,1,NA,5,2,4,6,1,71437.9892,0,0,0,0,0,0,0,906.8292,419.3036,419.3036,0,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
729638,2,240,196,34,1,1,5,2,2,8,4,195472.072,80607.04,0,0,0,0,0,0,0,7362.64,906.0693,6456.57,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
729652,2,165,129,44,1,6,5,2,3,8,1,151138.2,0,0,0,0,0,0,0,0,5509.067,5199.779,309.2883,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
729666,4,70,85,16,1,6,5,2,5,9,1,333310.1104,0,0,0,0,0,0,3022.764,0,21509.4,9201.844,12307.56,0,0,2328,0,0,2328,43072,2,55670.6490923361,2,0,0
729680,3,55,63,17,1,1,5,2,1,9,1,60959.074,3526.558,0,0,0,0,0,3022.764,0,631.0311,381.9398,249.0912,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
729728,1,110,109,54,1,1,1,2,3,9,4,59346.9332,30126.8812,0,0,0,0,0,1007.588,0,5860.91,5860.91,0,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
729795,8,224,207,6,1,NA,5,2,4,9,1,72546.336,0,0,0,0,0,0,4030.352,0,24672.48,19690.66,4981.824,0,2548.8,0,585.2,0,585.2,46400,2,55670.6490923361,1,0.228834733366966,12739.3779296875
729865,1,53,53,27,2,1,5,2,4,6,4,143077.496,100758.8,0,0,0,0,0,0,2216.6936,36.3258,36.3258,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
729914,7,50,52,17,1,6,5,2,2,6,1,62470.456,0,0,0,0,0,0,0,1813.6584,1334.714,26.98488,1307.729,35,0,8656,1755.6,290.5,10702.1,38313,2,49526.8626664041,2,0,0
729921,2,47,56,24,1,1,5,2,4,4,2,64485.632,25189.7,0,0,0,0,0,0,1309.8644,2079.912,595.7431,1484.169,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
729985,1,135,135,59,2,3,5,2,4,6,3,106250.1546,105796.74,0,0,0,0,0,0,1612.1408,3181.642,1628.434,1553.208,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
730000,4,40,37,2,2,NA,5,2,4,9,NA,87660.156,0,0,0,0,0,0,916.90508,0,9026.442,1011.933,8014.51,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
730056,3,63,39,25,2,3,5,2,1,4,4,58540.8628,0,0,0,0,0,0,0,886.67744,4356.502,1171.767,3184.735,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
730087,1,55,54,50,2,1,1,2,5,9,4,86148.774,50379.4,0,0,0,0,0,926.98096,0,7226.717,1020.236,6206.481,0,0,0,0,0,0,30288,2,43036.3761772217,2,0,0
730099,2,75,115,45,2,6,5,1,2,9,1,51084.7116,705.3116,0,0,0,0,0,2518.97,0,1692.865,327.9701,1364.895,35,0,13586,0,0,13586,24755,2,39630.4432054192,2,0,0
730137,1,70,69,32,1,1,5,2,1,4,3,40303.52,40303.52,0,0,0,0,0,0,977.36036,539.6976,41.5152,498.1824,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
730163,1,199,199,54,2,1,5,2,1,3,1,15113.82,15113.82,0,0,0,0,0,0,403.0352,10.3788,10.3788,0,21,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
730240,1,530,530,43,2,1,5,2,3,4,4,50379.4,50379.4,0,0,0,0,0,0,2115.9348,5637.765,2798.125,2839.64,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
730273,1,97,97,68,1,1,1,2,3,8,4,1221196.656,605560.388,5037.94,0,0,0,0,0,0,10459.26,882.198,9577.06,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
730353,1,95,95,22,1,1,5,2,3,6,3,120910.56,120910.56,0,0,0,0,0,0,2922.0052,1787.229,1363.774,423.4551,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
730384,1,70,69,66,2,6,2,1,2,8,2,13098.644,0,0,0,13098.644,0,0,0,0,1421.688,115.2047,1306.483,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
730411,2,268,258,36,2,2,1,2,1,1,3,52394.576,33250.404,0,0,0,0,0,0,826.22216,6169.159,1031.653,5137.506,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
730426,1,251,251,64,2,6,2,2,1,1,2,8967.5332,0,0,0,8967.5332,0,0,0,453.4146,5.1894,5.1894,0,21,0,3582,0,0,3582,12486,1,15017.1298261508,1,0.047878600656986,718.999145507813
730465,3,115,69,30,1,1,5,2,4,3,2,78591.864,63478.044,0,0,0,0,0,0,1712.8996,2511.67,1540.214,971.4557,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
730496,1,81,80,23,1,1,5,2,4,4,2,9068.292,9068.292,0,0,0,0,0,0,1007.588,0,0,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,0.438137143850327,6579.5625
730611,1,65,65,80,1,6,1,1,2,9,4,39900.4848,0,0,0,6549.322,0,23174.524,967.28448,0,422.4172,422.4172,0,35,0,2832,0,0,2832,14507,2,21174.1530548727,2,0,0
730629,1,403,403,49,1,1,1,2,3,4,3,70531.16,70531.16,0,0,0,0,0,0,806.0704,962.1147,15.5682,946.5466,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
730751,2,146,197,18,2,6,5,2,3,4,1,8463.7392,0,0,0,0,0,0,0,906.8292,481.5764,481.5764,0,35,0,6132,585.2,0,6717.2,19318,1,28519.6992497817,1,0.320784717798233,9148.68359375
730788,1,219,220,36,1,1,1,2,3,4,4,53805.1992,1309.8644,806.0704,32242.816,0,0,0,0,1108.3468,19811.05,350.8035,19460.25,0,0,0,0,0,0,24339,2,32401.9996992759,1,0.658882796764374,21349.12109375
730840,1,83,83,24,2,1,5,2,3,6,4,80607.04,80607.04,0,0,0,0,0,0,2619.7288,17245.71,14923.68,2322.028,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
730864,3,404,341,19,2,1,5,2,2,4,2,1209.1056,1209.1056,0,0,0,0,0,0,896.75332,0,0,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,0.850317299365997,12769.3251953125
730904,1,51,51,55,2,1,5,2,2,9,4,107811.916,97736.036,0,0,0,0,0,2216.6936,0,2502.329,223.1442,2279.185,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
730908,1,83,83,26,2,1,5,2,3,6,4,127963.676,50379.4,0,0,0,0,0,0,2922.0052,3861.786,361.1823,3500.604,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
730922,1,46,46,73,1,2,5,2,4,9,4,160911.8036,130986.44,0,0,29925.3636,0,0,886.67744,0,3279.493,1973.01,1306.483,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
731070,1,247,246,84,2,6,2,2,3,5,3,12594.85,0,0,0,12594.85,0,0,0,332.50404,106.9016,106.9016,0,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
731100,1,84,84,70,1,6,3,2,2,1,2,9975.1212,0,0,0,2922.0052,7053.116,0,0,221.66936,3053.235,1746.752,1306.483,21,0,2274,0,0,2274,11511,1,15017.1298261508,2,0,0
731133,2,40,40,52,2,1,1,2,4,9,4,149123.024,107811.916,0,6045.528,0,0,0,3526.558,0,5618.045,75.76524,5542.28,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
731238,1,134,134,51,1,6,3,1,3,4,2,8866.7744,0,0,0,8866.7744,0,0,0,221.66936,8.303041,8.303041,0,35,0,2328,0,0,2328,12486,1,15017.1298261508,1,0.074173398315906,1113.87158203125
731450,3,57,41,21,2,6,5,2,4,8,3,14811.5436,705.3116,0,0,0,0,0,0,0,5864.853,302.0231,5562.83,0,0,0,0,0,0,18774,1,32401.9996992759,1,0.263184577226639,8527.70703125
731570,5,140,99,3,1,NA,5,2,4,4,1,59447.692,0,0,0,0,0,0,0,1108.3468,1611.827,213.8033,1398.024,0,0,0,0,0,0,28643,2,36093.9627996357,2,0,0
731582,1,132,132,41,1,1,5,2,3,4,3,48364.224,48364.224,0,0,0,0,0,0,836.29804,1158.316,78.87888,1079.437,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
731590,6,51,40,17,1,6,5,2,5,8,1,149123.024,0,0,0,0,0,0,0,0,4171.116,2355.988,1815.128,0,0,0,0,0,0,34473,2,49526.8626664041,2,0,0
731597,1,77,76,40,2,1,4,2,4,6,2,110834.68,25189.7,0,0,0,0,0,0,2015.176,0,0,0,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
731660,2,55,49,65,2,6,1,2,2,8,2,118895.384,0,0,0,10075.88,0,0,0,0,3965.74,852.0995,3113.64,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
731777,1,75,75,69,2,1,2,2,2,3,4,25088.9412,7456.1512,0,0,16524.4432,0,1108.3468,0,1108.3468,7600.936,893.6147,6707.321,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
731778,2,115,142,86,2,6,1,2,3,8,4,198494.836,0,11788.7796,0,12091.056,0,0,0,0,7256.692,2280.223,4976.469,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
731838,1,114,114,26,2,1,5,2,2,6,4,104889.9108,58440.104,3123.5228,0,0,0,0,0,2317.4524,2559.817,853.1374,1706.68,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
732038,2,320,260,37,2,6,5,1,4,4,1,7254.6336,0,0,0,0,7254.6336,0,0,1410.6232,120.3941,120.3941,0,35,0,7360,585.2,290.5,8235.7,19318,1,28519.6992497817,1,0.460234850645065,13125.759765625
732109,1,118,118,53,2,1,1,2,4,6,3,42520.2136,42520.2136,0,0,0,0,0,0,1410.6232,0,0,0,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
732212,1,123,123,69,2,6,5,2,4,8,4,11083.468,0,6045.528,0,1813.6584,0,3224.2816,0,0,1669.741,363.258,1306.483,0,0,0,0,0,0,11511,1,15017.1298261508,1,0.197815164923668,2970.61596679688
732224,1,65,64,88,2,6,2,2,4,4,4,129978.852,0,0,0,50379.4,0,0,0,3526.558,6962.1,6962.1,0,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
732309,1,223,224,21,2,6,5,2,5,4,4,0,0,0,0,0,0,0,0,856.4498,52.93188,52.93188,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
732339,1,79,79,36,2,1,1,2,2,8,3,36273.168,30227.64,0,0,0,0,0,0,0,6945.493,1133.365,5812.128,0,0,0,585.2,0,585.2,24339,2,32401.9996992759,2,0,0
732349,1,84,85,32,1,2,3,2,4,4,1,30227.64,30227.64,0,0,0,0,0,0,1309.8644,667.3569,44.62884,622.728,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
732402,3,61,66,67,1,6,5,2,5,8,2,151843.5116,0,2015.176,0,20151.76,0,70531.16,0,0,16535.61,6201.333,10334.28,0,0,2214,0,0,2214,29854,2,46330.3881179886,2,0,0
732464,1,56,56,33,2,1,5,2,3,6,4,84838.9096,89675.332,-4836.4224,0,0,0,0,0,2619.7288,4267.804,1644.002,2623.802,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
732488,1,154,154,36,1,1,1,2,3,6,4,645259.3552,605560.388,20151.76,0,0,0,0,0,3929.5932,7937.749,5248.56,2689.189,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
732509,2,188,200,8,2,NA,5,2,4,7,1,41512.6256,0,0,0,0,0,0,0,0,7161.166,1703.161,5458.004,0,0,0,585.2,0,585.2,25160,2,36093.9627996357,2,0,0
732566,2,65,58,43,2,6,1,2,4,9,4,47356.636,0,0,0,0,0,0,554.1734,0,10249.06,2776.329,7472.736,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
732656,1,125,126,75,2,6,1,1,2,8,2,6952.3572,0,0,0,6952.3572,0,0,0,0,925.3739,489.8794,435.4945,0,0,0,0,0,0,11511,1,15017.1298261508,1,0.572823226451874,8602.1611328125
732660,1,107,107,49,2,1,4,2,4,4,1,17431.2724,17431.2724,0,0,0,0,0,0,1209.1056,226.2579,226.2579,0,0,0,0,0,0,0,12486,2,15017.1298261508,1,0.027019994333386,405.762756347656
732719,1,71,72,42,1,1,5,1,3,8,4,312352.28,312352.28,0,0,0,0,0,0,0,3382.451,2311.359,1071.092,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
732792,2,75,101,64,1,1,1,2,4,9,4,429434.0056,21159.348,0,401020.024,0,0,0,2418.2112,0,10424.47,6688.099,3736.368,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
732795,1,77,77,69,1,6,5,1,3,2,3,27003.3584,0,0,0,15718.3728,0,11284.9856,0,604.5528,1592.855,241.8261,1351.029,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
732811,1,127,126,76,1,6,3,2,1,1,1,0,0,0,0,0,0,0,0,312.35228,56.04552,56.04552,0,21,0,2094,0,0,2094,11511,1,15017.1298261508,1,0.515770256519318,7745.388671875
732884,1,252,251,67,1,1,1,2,2,6,4,80607.04,80607.04,0,0,0,0,0,0,1511.382,3984.422,459.7808,3524.641,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
732899,1,266,266,41,1,3,4,1,2,4,3,0,0,0,0,0,0,0,0,806.0704,1366.888,1366.888,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
732935,3,246,183,10,1,NA,5,2,2,6,1,107811.916,0,0,0,0,0,0,0,1007.588,1888.215,494.0309,1394.184,0,0,0,0,0,0,28643,2,36093.9627996357,2,0,0
732976,1,93,93,65,2,6,1,2,3,1,1,29320.8108,0,0,0,5138.6988,0,0,0,775.84276,1467.707,110.0153,1357.692,0,0,2295,0,0,2295,24755,2,39630.4432054192,2,0,0
733145,1,197,197,73,1,6,1,2,4,3,3,22368.4536,0,0,0,17128.996,0,5239.4576,0,1007.588,1382.601,24.90912,1357.692,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
733199,1,106,106,82,2,6,2,1,4,3,3,64586.3908,0,0,0,19244.9308,0,0,0,765.76688,4028.157,2286.45,1741.708,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
733352,2,46,52,58,1,1,1,2,1,4,1,110834.68,40303.52,15113.82,0,0,0,0,0,1511.382,3844.017,978.7209,2865.296,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
733503,2,86,82,72,2,6,2,2,4,6,1,46449.8068,0,0,0,6549.322,0,3627.3168,0,705.3116,291.6443,291.6443,0,35,0,2520,0,0,2520,16072,2,21174.1530548727,2,0,0
733513,7,246,139,72,2,6,2,2,4,9,2,140095.03552,0,0,0,8463.7392,0,7053.116,2015.176,0,13259.71,3968.854,9290.854,0,0,0,0,0,0,39756,2,55670.6490923361,2,0,0
733540,1,75,76,21,1,6,1,2,2,6,2,11083.468,0,0,0,0,0,0,0,705.3116,20.7576,20.7576,0,35,1274.4,5866,0,0,5866,19318,1,28519.6992497817,1,0.105452872812748,3007.48413085938
733552,5,122,145,12,1,NA,5,1,3,3,1,58440.104,0,0,0,0,0,0,0,604.5528,1263.1,1263.1,0,21,0,5292,1170.4,0,6462.4,29360,2,39630.4432054192,2,0,0
733559,2,87,93,52,1,6,1,2,2,8,2,62873.4912,0,0,0,0,0,0,0,0,2119.351,1652.305,467.046,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
733631,2,76,87,31,2,1,5,2,4,4,3,14106.232,14106.232,0,0,0,0,0,0,1813.6584,0,0,0,0,0,0,0,0,0,12486,2,15017.1298261508,1,0.116552956402302,1750.29089355469
733706,2,92,91,39,1,1,5,2,2,6,2,90682.92,30227.64,0,0,0,0,0,0,1209.1056,3051.325,83.0304,2968.295,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
733776,1,378,377,44,1,1,3,2,4,8,4,60455.28,60455.28,0,0,0,0,0,0,0,22794.91,1207.055,21587.86,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
733803,1,80,80,66,2,6,2,2,4,6,2,15013.0612,0,0,0,15013.0612,0,0,0,1007.588,1420.65,114.1668,1306.483,0,0,0,0,0,0,11511,2,15017.1298261508,1,0.090677686035633,1361.71862792969
733877,1,105,105,73,1,6,2,2,2,6,2,60455.28,0,0,0,0,0,60455.28,0,1309.8644,24.90912,24.90912,0,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
733900,5,40,37,13,2,NA,5,2,4,6,1,104789.152,0,0,0,0,0,0,0,1712.8996,3775.808,2368.443,1407.365,0,0,0,0,0,0,30288,2,43036.3761772217,2,0,0
733942,1,33,33,81,2,6,2,1,4,3,2,9874.3624,0,0,0,9874.3624,0,0,0,191.44172,75.76524,75.76524,0,21,0,1566,0,0,1566,11511,1,15017.1298261508,1,0.119983330368996,1801.80529785156
733968,2,59,67,77,2,6,1,2,2,8,3,24786.6648,4231.8696,0,0,14509.2672,0,0,0,0,982.0422,111.0532,870.989,35,0,2554,0,0,2554,14507,2,21174.1530548727,2,0,0
734023,1,98,98,77,1,1,1,1,4,9,1,1074088.808,605560.388,11083.468,401020.024,41311.108,0,0,987.43624,0,55147.17,49416.58,5730.593,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
734123,3,43,106,21,1,6,5,2,1,9,3,133102.3748,0,0,0,0,0,0,1813.6584,0,5883.742,2172.283,3711.459,0,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
734172,1,162,163,62,2,1,3,2,1,4,3,59447.692,59447.692,0,0,0,0,0,0,1612.1408,7859.866,545.9249,7313.941,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
734269,2,134,138,60,2,6,1,2,4,8,1,12091.056,0,0,0,0,0,0,0,0,539.6977,539.6977,0,0,0,0,0,0,0,14507,1,21174.1530548727,1,0.396878451108933,8403.5654296875
734271,1,189,189,64,2,6,2,1,2,4,3,12091.056,0,0,0,0,9672.8448,0,0,1712.8996,12.45456,12.45456,0,35,0,1164,0,0,1164,12486,1,15017.1298261508,1,0.112373560667038,1687.5283203125
734325,1,37,37,59,2,1,5,1,2,8,4,161214.08,105796.74,0,0,0,0,0,0,0,14165.15,1976.123,12189.03,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
734349,1,66,65,65,2,1,2,1,1,9,2,25189.7,25189.7,0,0,0,0,0,1108.3468,0,1079.437,0,1079.437,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
734370,1,73,73,36,2,1,5,2,2,6,4,40303.52,0,0,40303.52,0,0,0,0,2720.4876,951.736,79.91676,871.8193,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
734411,1,73,73,58,2,1,2,2,2,6,1,35265.58,24182.112,0,0,0,0,0,0,856.4498,9035.784,2845.867,6189.917,35,0,4606,0,0,4606,18774,2,32401.9996992759,1,0.093127980828285,3017.53271484375
734456,2,185,245,29,2,1,1,2,3,6,4,417141.432,59447.692,10075.88,10075.88,0,0,0,0,3224.2816,5095.949,508.5612,4587.388,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
734690,1,127,127,31,2,6,5,2,2,6,3,0,0,0,0,0,0,0,0,2216.6936,31.1364,31.1364,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
734734,2,39,34,59,1,1,1,2,2,8,4,64485.632,50379.4,0,0,0,0,0,0,0,1909.45,511.675,1397.775,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
734741,4,266,153,54,1,6,3,2,4,9,4,127963.676,0,0,0,0,0,0,1108.3468,0,5383.483,3154.118,2229.366,0,0,0,0,0,0,25160,2,36093.9627996357,2,0,0
